title,poem_cleaned
,"Yol açıktır daim hakkı tutana,"
,Selam olsun vatan diyen erlere.
,************
,"Sizi çekik gözlü şeytan dölleri,"
,"Neden kırıyorsunuz güzel gülleri,"
,"Sizi paklar taklamakan çölleri,"
,Selam olsun vatan diyen erlere.
,***********
,"Bizler Alptekin bizler Kürşat’ız,"
,"Turan’ı kuracak gerçek fırsatız,"
,"Zalim çinli seni kökten sarsarız,"
,Selam olsun vatan diyen erlere.
,**********
,"Bizdik Plevne’de tarih yaşatan,"
,"Bizdik yüreklere Türk’ü okutan,"
,"Bizdik Mohaç’ta düşman korkutan,"
,Selam olsun vatan diyen erlere.
,*********
,"Bizim işimiz çekik göz domuzla,"
,"Çetin sura yükleniriz omuzla,"
,"Mühür vurduk Kürşat adlı rumuzla,"
,Selam olsun vatan diyen erlere.
,***********
,"Bineceğiz doru taylar sırtına,"
,"Kavuracak çinlileri fırtına,"
,"Bakmam artık dünyanın şartına,"
,Selam olsun vatan diyen erlere.
,************
,"Hücum marşını çaldı şanlı Mehterim,"
,"Kükredi anda nice Mehmedim,"
,"Ezelden böylesi sese hasretim,"
,Selam olsun vatan diyen erlere.
,***********
,
Hipnoz altında mıyız-kalk ayağa Türkiye,
,Uyuma Türk Milleti-ayağa kalk yürü
,Gelmezsen araya-sürü olursun sürü
,Vatanına sahip çık-satılıyor topluca
,Evlerde apartmanda-tütmez oldu baca
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Milli olan kurumlar-birer birer gidiyor
,Sinsi oyun sürüyor-bu canı mahvediyor
,Çözüm bulmak gerekli-artır duyarlılığı
,Yok ettirme yurdumda-sağlık bağlığı
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Emanettir memleket-Atam etti hediye
,Sesime ses vermeli-şiir okuyan üye
,korkunun ecele-faydası yoktur gerçek
,Eller birleşmez ise-sonra tutuşur etek
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,ABD ie AB-göz dikti ülkemize
,Bunun sebeptir-içte çıkan krize
,BOP denen bela var- 22 devletin
,Sınırı değişecek-türetme üstüne bin
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Tehlikeleri görün-perde arkasında rol
,Devamlı sergilenir-Atatürk’üm ol
,Dün kovduklarımızı-etmeyelim baş tacı
,gün kötüleşiriz-durum gerçekten acı
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,Kavram kargaşası var-cambaza bak deniyor
,Halkımızın durmadan-bilin hakkı yeniyor
,Yeter artık diyorum-yere vurmayın yere
,Öğretmen Hasan söyler-yazık evde ere
,Hipnoz altında mıyız-kalk ayağa Türkiye
,Vatan elden gitmesin-davran başla türküye
,
Dürzüye Bakın,
,"Vatan bizim,bayrak bizim,yurt bizim,"
,"Kardeşçe yaşamak varken lüzum,"
,"dürzülere benim sözüm,"
,vatan haini dürzüye bakın.
,"Gasp edip öldürüp,vurup kırarsın,"
,"Amacın nerde neyi ararsın,"
,"Bilmem neye yararsın,"
,vatan haini dürzüye bakın.
,"vatan bölünmez böyle kalacak,"
,"Sanma Şehit kanı yerde kalacak,"
,"değil bin düşün sonun olacak,"
,vatan haini dürzüye bakın.
,"İmralı'da yok keyfine diyecek,"
,"Zehir verin haram, ona yiyecek,"
,"düşündüm bişey sövecek,"
,Bak vatan haini dürzüye bakın.
,"Yaşım otuz sekiz askerim,"
,"canım vatana hibe ederim,"
,"Çağırsalar Veysel bugün giderim,"
,Türk oğlu Türk'deki arzuya bakın.
,
Namustur Vatan...!,
,"İlke ettim hep sözü kendime,"
,Vatan demek en kıymetli yar demek.
,"Sadık kaldım bugüne dek andıma,"
,Vatan demek namus demek ar demek...!
,"Canım feda kalbi benle atana,"
,"Cennet mekân şehit düşüp yatana,"
,"Lanet olsun şerefini satana,"
,"Vatan demek en kıymetli yar demek,"
,Vatan demek namus demek ar demek...!
,"Unutmadım bayrak öleni,"
,"muhteşem şehitlik şöleni,"
,"Af etmeyiz memleketi böleni,"
,"Vatan demek en kıymetli yar demek,"
,Vatan demek namus demek ar demek...!
,"Alamazlar toprağımı taşımı,"
,"Hep dik tuttum dik kalacak başımı,"
,"Hiç acımam yirmi olsa yaşımı,"
,"Vatan demek en kıymetli yar demek,"
,Vatan demek namus demek ar demek...!
,"Tarihteki şeref bizim şan bizim,"
,"Al bayrağa rengi veren kan bizim,"
,"Ardahan'dan Kars'a bütün can bizim,"
,"Vatan demek en kıymetli yar demek,"
,Vatan demek namus demek ar demek...!
,"Dikkat! (Namustur vatan) isimli şiirimi sizlerden ricam benden habersiz olarak linklere taşımamanız. Şiirin beğenilmesi beni onore etmekle birlikte, haber verilmesi takdirde daha fazla sevindirici olacağı kanaatindeyim. Haber verdiğiniz takdirde en azından teşekkür etme hakkını vermiş olursunuz."
,kocabey1750@hotmail.com’dan bana mail atarak haber veriniz.
,Ayrıca iletişim kurmak isterdeniz 05359214858 no.lu numaradan bana ulaşabilirsiniz.
,Teşekkürler...
,
Şehitler Yurdu Anadoluya,
,Şehitler Yurduna
,"Kurak ovalar,karlı dağlar,yurdumuz olmuş"
,"Ahmetler,Mehmetler gidip ordumuz olmuş"
,"Vatan can vermek, borcumuz olmuş"
,"Can demek,kan demek,vatan demek"
,"Darda,yokta birleşip bağ bulmuşuz"
,"Düşman önünde devleşip,dağ olmuşuz"
,"Ölünce şehit,gazi dönünce sağ olmuşuz"
,"Can demek,kan demek,vatan demek"
,"Mezar değil onlar,senin atan demek"
,"Bulur belasını,vatanı satan dönek"
,Al bayraklı tabut şehit binek
,"Can demek,kan demek,vatan demek"
,
Anne,
,"Vatan için,ne destanlar yazılmış,"
,"Vatan için,nice canlar verilmiş,"
,"Uğrunda oluk oluk,kanlar dökülmüş,"
,"Canım kanım VATAN'a,fedadır ANNE."
,"Vatandır benim,baharım yazım,"
,"Vatandır benim,namusum arım,"
,"Vatan olmasa,olmaz yarınım,"
,"Vatan'a asker oldum,bayram et ANNE."
,"Oğlum asker diye,sakın üzülme,"
,"Kara bağlama,boynunu bükme,"
,"güzel gözlerinden,yaşları dökme,"
,"Vatan'a asker oldum,bayram et ANNE."
,"Gidip düşmana,karşı koymak var,"
,"Orada vatan için,kurşun sıkmak var,"
,"Belki kaderde,ŞEHİT olmak var,"
,"Hakkını helal et,helal et ANNE."
,
Herşey 'Vatan' için!,
,"babayım,ben ana"
,"Verdim canı,canana.."
,Fedadır Hak yoluna
,Herşey 'vatan' içindir.
,"Aktır günüm karada,"
,"Arada bir, arada"
,İlaç olur yarada
,"Hasret, 'vatan ' içindir."
,"Dolsada yaşla gözüm,"
,"İleridir hep sözüm,"
,"Ateşteki közüm,"
,Yanar...' vatan' içindir.
,Geceleyin nöbette
,"kalın gocuk örtte,"
,"Saat kurulu dörtte,"
,Kalkın 'vatan' içindir.
,"İyi,kötü askerlik,"
,Allahada yap erlik.
,Ölüme seferlik..
,"Canın,'vatan' içindir."
,"Sen, 'şehidsin' be çocuk!"
,"Kanınla oluk oluk,"
,"Cennetteki tomurcuk,"
,Açar 'vatan' içindir.
,ASKERLERİMİZE AZİZ ŞEHİDLERİMİZE....ONLARIN AİLELERİNE.....
,25/10/1998
,
Bayrağım,
,"Göklerde açan çiçeğim,"
,"Dalga dalga, al al"
,Bağımsızlık kokan.
,"Bağrında ayı-yıldızı var,"
,Vatanı ışıtan.
,"Çiçeğimin rengini,"
,"Mehmetçik vermiş,"
,Cephede şehit olan.
,"Vatan vatan diyerek,"
,yeşillikte yatan.
,Topraktan yükselen ses:
,şehit! vatan!
,Kanım bayrağımda can!
,"topraklar bizimdir,"
,"toprakların,"
,"Ölenler ölmedi hepsi can,"
,Kendileri kalplerde
,Dolaşan tertemiz kan.
,"Saygı vatan ölenlere,"
,Seni dinliyoruz Ata'm!
,"emrettin bizlere,"
,vatan bizimdir!
,Asla el sürdürmeyiz ellere...
,Topraktan yükselen ses:
,şehit! vatan!
,Kanım bayrağımda can!
,
Bayrak Yarası..!,
,"Hayat yolculuğu bu, ezan – namaz arası,"
,"Kimi taksite bağlamış, kimi peşin öder kirası,"
,"Büyüklere veda ettik, şimdi sıra bekler hırası,"
,"bağrımdan düşen kan, bilki bayrak yarası..."
,HER...ŞEY...VATAN...iÇiN... Herşey vatan için!
,"dua evliya diyarı, bereket yuvasıdır burası,"
,"Çeşit çeşit meyvesi, dut mürdüm, yaban kirazı,"
,"yurt sıla toprağı, nadas sonu, bekler tarazı,"
,"bağrımda dolaşan kan, bilki bayrak yarası..."
,HER...ŞEY...VATAN...iÇiN... Herşey vatan için!
,"Çanakkale sakarya cihan cengi, halkın narası,"
,"Talih niyet, kura çektik, bize çıktı işte kurnazı,"
,"Ateşe körükle gidiyor, bak alemin madrabazı,"
,"bağrımda oluşan çıban, bilki bayrak yarası..."
,"benim bağrımdaki kanın, hepsi bayrak yarası..."
,HER...ŞEY...VATAN...iÇiN... Herşey vatan için!
,Gurbetten C AN / Gizemlikartal
,
Kurtuluş Harbinde Kınalı Eller-5-   KARA FATMA,
,Sarıkamış aldı erimi benim
,"Yılmadım düşmandan, dimdik dururum"
,"Vatanı çiğnetmem, ölmeden tenim"
,"Albayrak şerefim, benim gururum"
,"**********Adım Kara Fatma, dimdik çınarım"
,"**********Bu vatan, bayrak en kutsal varım"
,Erdeşin beyimden bayrağı aldım
,Yüzlerce yiğitle dağlarda kaldım
,Düşman yüreğine korkumu saldım
,"Hürriyet şiarım, benim onurum"
,"**********Adım Kara Fatma, dimdik çınarım"
,"**********Bu vatan, bayrak en kutsal varım"
,Yiğitlere silah taşır ellerim
,Akıncıyı güçlendirir dillerim
,Esaretle geçti benim günlerim
,Vatana hizmettir benim şuurum
,"**********Adım Kara Fatma, dimdik çınarım"
,"**********Bu vatan, bayrak en kutsal varım"
,Yunanlılar beni esir aldılar
,"Maskara eyleyip, boya çaldılar"
,"Zincirlere vurup, kırbaçladılar"
,"ALLAH çile, benim gururum"
,"**********Adım Kara Fatma, dimdik çınarım"
,"**********Bu vatan, bayrak en kutsal varım"
,"Aç, susuz koydular, gücüm kesildi"
,Boynuma kalın sicim asıldı
,"Yerlerde süründüm, vücut kasıldı"
,Halkın hürriyeti benim sürurum
,"**********Adım Kara Fatma, dimdik çınarım"
,"**********Bu vatan, bayrak en kutsal varım"
,"Düşmanın elinden kurtuldum, kaçtım"
,"Yeniden şahlandım, harp açtım"
,Namus düşmanına kurşunlar saçtım
,Kafirin önünde dimdik dururum
,"**********Adım Kara Fatma, dimdik çınarım"
,"**********Bu vatan, bayrak en kutsal varım"
,NOT: Erdeşin Bey; Kara Fatma olarak bilinen Erzurum'lu Fatma Seher'in binbaşı olan eşi... Sarıkamışta şehid edildi...
,
Sevmeyin be vatanımı,
,rahip santoro’yu vatanseverler katletti
,ogün samast vatanseverdi
,malatya manyakları
,alnı zülfikar dövmeli şaşkın
,“vatan sağolsun” dedi
,gâvurlardan koruyup kolladılar vatanı
,“doğruyum çalışkanım canavarım” avazeleriyle
,genç beyinleri kurşunladılar
,kanlı elleriyle
,italyan gelinin celladı hunhar
,olayı dinlerken haberlerde
,misafir kaldığı evde
,“imajımız zedeleniyor yaf” demiş
,yani vatan endişeli
,yaratık
,eşi menendi bulunmaz deli
,yabancıya ülke toprağını satanı
,avrupa’nın arka kapısında nöbet tutanı
,tarikat şeyhine rükû duranı
,el parasıyla voli vuranı
,bunlar vatan yapıyor şeyi
,he vallahi
,he tallahi
,he billahi
,vatan aşkı bölüyorlar ülkeyi
,yahu durun olur
,sevmeyin vatanı be
,sevmeyin olur tanrı aşkına
,sizinle yaşamaya mecburuz belki
,bari vatan kurtulsun meşum sevginizden
,sevgi yeter
,artık sevmeyin vatanı allahaşkına
,sevda ah
,ızdırap
,döndük şaşkına
,sevmeyin be vatanımı sevmeyin
,eksik olsun sevginiz
,bedeniniz
,yoketmeyin masumları vatan aşkına
,vatanın gereksinimi yok
,sizler düşküne
,
Bu Vatan Bizim,
,Mehmedim yaralanmış bugün
,akan kan bizim değilmi?
,Kurşun sıkarsın mehmedime
,vatan bizim değilmi?
,Hep bayrağın altında büyüdük
,"Çanakkalede, sakaryada omuz omuza yürüdük"
,Vatan uğruna kanlarımızı dökdük
,vatan bizim değilmi?
,Uyan kardeşim düşme gaflete
,Pişman olursun doğduğun güne
,Mehmetcik varken düşman eli değmez mabedime
,vatan bizim değilmi?
,"Okullar yakılıyor, cana kıyılıyor"
,"gaflet neden? Bilsen kimler seviniyor,"
,Maşa olmuşsun düşman elinde
,vatan bizim değilmi?
,Bende askerim 'Ne Mutlu Türküm Diyene'
,"Son sözüm düşmana; boşa kürek çekme,"
,Dag mehmetcikle vatan bölünmez
,Son damla kanda dökülmeden
,karış toprak VERİLMEZ!
,
Başka Vatan Yok,
,Kurulan tuzağı sezelim kardeş
,Gel oyunu bozalım kardeş
,Yılanın başını ezelim kardeş
,El ele verelim vatan yok!
,Muhlis olanlarda bil kast olmaz
,Domuz derisinden bil post olmaz
,Bize bizden bil dost olmaz
,El ele verelim vatan yok!
,
,Sen- kavgasından hayır gelir mi?
,Yek vücut olursak terör kalır mı?
,Yıkıcı bölücü örgüt olur mu?
,El ele verelim vatan yok!
,Tembel olmak sefaleti getirir
,Ayrım yapmak adaleti bitirir
,Sevgi bağı kin nefreti götürür
,El ele verelim vatan yok!
,Kalkınmaya çalışmakla erilir
,Ahiliğin ruhu böyle dirilir
,Bencillik artarsa toplum gerilir
,El ele verelim vatan yok!
,Haksöyler’im yurda zarar gelmesin
,Minaremden ezan sesi dinmesin
,Al bayrağım semalardan inmesin
,El ele verelim vatan yok!
,
Şehitler Ölmez,
,"Şehidim, yiğidim, yeryüzünde gezen meleğim,"
,Son nefeste alnından öpmüş PEYGAMBERİM
,"Kim senin öldü derse bilsin ki, ŞEHİTLER ÖLMEZ,"
,"vatan uğruna ölen şehitler oldukça,"
,"Bilsin dünya, VATAN BÖLÜNMEZ."
,"Göğsüne konar soğuk buse,"
,"Parlar arşta süngüler, kılıçlar,"
,"Başının üstünde uçar kurşunlar,"
,"Müjdeler biri kutlu şahadeti,"
,"Arşın, cennetin gölgesindeler milletin şehitleri."
,"Patlasa toplar, bombalar yanında,"
,"Çarpmaz yüreği, kırpılmaz gözleri,"
,Destanlar yazmıştır TÜRKÜ’ ün ASKERİ.
,"İmrenir melekler gelir öperler seni,"
,Kimsenin öldü derse bilsin ŞEHİTLER ÖLMEZ.
,"Zannetmeyin vatan sahipsiz,"
,Altında binlerce şehit yatar kefensiz.
,"At koşturur bulutların üstünde,"
,"Türk oğludur bu, üçler, yediler, kırklar,"
,Kıyamet gününe destanlar yazar.
,"namert sıksa vatana kurşunu,"
,"Tüm şehitler silkinir, filizlenir,"
,"Kalkarlar hep birlikte ayağa başları arşta,"
,Kükrerler hep birlikte ALLAH ALLAH diye
,Bin canları olsa göz kırpmadan feda ederler
,"Al kandan atlas yapmışlar,"
,"Üstüne ay yıldız koymuşlar,"
,"Dalgalansın diye arşa asmışlar,"
,"Vatan aşkına, ALLAH aşkına can veren yiğidim,"
,"Kim senin öldü derse bilsin ki, ŞEHİTLER ÖLMEZ,"
,"vatan uğruna can verenler oldukça,"
,Dünya bilsin VATAN BÖLÜNMEZ…
,
