title,poem_cleaned
,Dalgalanan bayraklar şehide selâm verir...
,Vatana şehit olmak yaşamak var
,Özgür bayrak altında insan onurla yaşar...
,"Bayrağım, yıldızın ayın yüzün ak"
,Kırmızı rengine bak kanımız parlak...
,Seni yükseğe diken eldir öpülecek el
,Seni başta taşımak tüm taclardan en güzel...
,ALLAH ' ın emaneti can osun
,"Vatan yaşar, can yaşar yerine yükselirsen..."
,
"Yıldız, Kayınca Güzel",
,Göklerin utkusu damarlarımızda.
,Işık sarmalında indi Oğuz’un gözdesi.
,Göklerden bekleriz yağmuru.
,Kaptanın gözü bulutlarda.
,Üstümüz yıldız kümesi.
,Altımız kara toprak.
,"Marş marş, bayrak bayrak"
,Topluyoruz benliğimizi.
,
,"Çiçek dalda,"
,Yıldız gökte güzel.
,Kaldırıp ağır başımızı
,Bakamıyoruz yukarı.
,"Berberde, önümüze düşünce"
,Fark ediyoruz saçların ağardığını.
,Dalından kopan uçuyor.
,Kasımpatı mevsimindeyiz.
,"Körfezin suyunda,"
,Kesiliyor gülümsemesi.
,"Gözlerimize değil,"
,Işığa kızıyoruz göremeyince.
,Karanlıkta toprağa kayınca
,Övgüler düzüyoruz yığınlarca.
,Anlaşıldı anlaşıldı.
,"Yıldız,kayınca güzel."
,Işığı yüzümüzde
,Sonsuza dek güler.
,(04.11.2007)
,
Bu Benim Öğretmenim...,
,Kara tahta başında bıkmadan yorulmadan
,Anlatır bilgisini an durmadan
,Umududur zaman yükselen Türkiye'min
,İşte benim benim ÖĞRETMENİM....
,elinde tebeşir elinde defteri
,Çağdaşlığa hazırlar hiç durmadan bizleri
,"Mutludur,neşelidir ışıl ışıl gözlerin"
,İşte benim benim ÖĞRETMENİM....
,Cehaletle savaşta en önde en ileri
,Ona ışık olmuştur ATATÜRK İlkeleri
,taşında harcı bulunur ülkenin
,İşte benim benim ÖĞRETMENİM....
,"şeyi öğrettin,sen anlttın bizlere"
,"Seninle yükselecek,başlarımız göklere"
,eğitim ordusu hepsi senin eserin
,İşte benim benim ÖĞRETMENİM...
,"İlmek ilmek dokursun,bu yurdu baştan başa"
,Hazırladın bizleri cehaletle savaşa
,Kulağımızda küpe senin güzel sözlerin
,İşte benim benim ÖĞRETMENİM...
,"El oldun ayak oldun,sen bizlere zaman"
,Dertlerini unuttun gülerken zaman zaman
,İçimizde yaşıyor yıllarca sevgilerin
,İşte benim benim ÖĞRETMENİM...
,Seninle övünüyor genç-ihtiyar Türkiye
,Seninle ileriye gidecektir ülke
,Sana saygı sevgi ellerinden öperim
,İşte benim benim ÖĞRETMENİM...
,bayrak dalga dalga yurdumda yayılacak
,Şanlı olan TÜRKİYE'm ebedi varolacak
,Yurdumun yanına ulaştıkça bayrak
,YİRMİ DÖRT KASIMLAR kutlanacak...
,Tirebolu-24 Kasım 2001
,
Bitecek Elbet (Terör),
,Bitecek Elbet (Terör)
,"Şehitler ölmez, vatan bölünmez derler."
,Hergün rakı içer şiş kebap bal kaymak yerler.
,"Genç fidanlar dağlarda şehit, nerdeler."
,Karabasanlar çoğalmış yerdeler.
,"vatanda, bayrak altında yaşayanlar."
,Evlatlar şehit olunca bilmem yaparlar.
,"Mehmedim, gezer dağda, bilmem nasıl yatarlar."
,Şehide gülenler birgün çirkefe batarlar.
,Mehmedim vatan bekler karda boranda dağda.
,"Nice aile, eş çocuklar ahuzarda."
,İnşallah bitecek dalalet sonbaharda.
,İnşallah bitecek inananlar kalmaz darda.
,vatan bayrak semalarda durdukça.
,El açıp dua eden inananlar oldukça.
,Avrupa Amerika’dan uzak durdukça.
,Bitecek zülüm iman bedende oldukça.
,"Bitecek terör, elbette kalmaz yanına."
,Artık tahammül kalmadı Türklük şanına.
,Şehit olmasa elbet dokunur kanına.
,"Duracak kan, tak etti herkesin canına."
,Mehmedim şehit olur yanar ciğerim bakın.
,Kim söylerse söylesin inanma sakın.
,Birgün iyi haber gelir tavrını takın.
,Şehide dua edin Allah’a yakın.
,13.08.2006 21:00 Adıyaman
,Kerim Baydak
,
Son Kuşlarla Birlikte,
,Yüreğimi taktım güneşin peşine
,Son kuşlarla birlikte
,Özlem ateşimi
,Söndüresin diye
,bahar şey var bizde
,İkimizin gözlerinden belli
,Sevda kıvılcımları yüreklerimizde
,Delikanlı günlerimizdeyiz sanki
,İlk aşkımız parlak ay
,İlk aşkımız güneş yakıyor
,nar çiçeğinin alında
,Yüreğimiz kabarıyor
,Sevda tepesi boş değil
,Sevda tepesi boş değil
,"Genç, ihtiyar bayrak bayrak"
,Nice aşk türküleri yükseliyor
,Yüreğimi bıraktım orada
,Son kuşlarla birlikte
,Özlem ateşimi
,Yaksın diye
,"yoksan, gönlüm daralıyor"
,"yoksan, gözlerim yaşarıyor"
,"yoksan, elim ayağım bitik"
,"yoksan, delişmen yüreğim"
,zavallı sanki ağlıyor
,topladım bugün
,Kafdağı’nda bıraktıklarımı
,"Kâh Melek’e, kâh Şehzade’ye sordum"
,Unuttuklarımı
,Şimdi aydınlık yoldayım
,Bekle beni canım
,Günbatımında ordayım
,Yüreğimi taktım güneşin peşine
,Son kuşlarla birlikte!
,26 Nisan 2006
,
Mehmetcik,
,Ey şanlı Asker! ....
,Ünvanına; ''Mehmetcik''bir imanla yazılmış
,Tarih sayfasında adın; Peygamberle anılmış
,"Senin; şehitlik rütbe şanın,arzı titretir marşın"
,"Kanından bayrak doğdu,şimdi şahidi Arşın"
,"Sana emsal olamaz,coniler neocanlar"
,"Senin karşında onlar,oltada solucanlar"
,"hasmının ırzına,haya gösteren yürek"
,Onlarsa; ''kahpe''kendi gölgesinden ürkek
,Sen; dik başlı tuğsun; gönüller tahtında taç
,"Sana bizimki kadar,bütün insanlık muhtaç"
,"Senin imanınla akışın,yeri göğü çınlatsın"
,"Şairler eşlik etsin,seni bayrak anlatsın"
,Düzce - 26.02.2007
,
Bayrağızı Yakanlar,
,Bayrağımızı yakanlar
,"Yolumuzdan, geçmesinler"
,Polise kurşun atanlar.
,"Suyumuzdan içmesinler,"
,Polise el kaldıranlar.
,Ortalıkta çıldıranlar
,Bayrağıma saldıranlar.
,"Vatanıma gelmesinler,"
,Askeri polisi devleti
,bütündür türk milleti.
,Bilmiyormu elin iti.
,"Bunu iyi bellesinler,"
,Türkün canıdır bayrak.
,Şehitler kanıdır bayrak.
,Bayrağa saygı olacak.
,"Bunu iyi oğrensinler,"
,"Garip CAN,bunlar kimler."
,Bayrağı yakan hainler.
,İnsan olan söz dinler.
,"vatanda durmasınlar,…24/03/2005"
,"2005, yılında bayrağımıza yakıp hakaret eden ked"
,
DeR GiBi! ..,
,"Farkedemediğimiz saat, gün, ay, yıl..."
,Ömrün ileriye doğru adımıdır! ..
,"Mutlak ki, yürüyen yorulur."
,"Kimisi var: `kendisi topluma` ister,"
,kimisi var `toplum kendisine ` ister.
,"Sözüm, Toplum kendisine isteyene."
,"İman bayrağını yorulandan alır, yorulunca"
,devreder.Hep bayrağı ileriye götürmek
,"uğraşır durur. Çıkar çalışan ise, Bayrağın"
,hep geri kalmasına sebebiyet werir.
,"Bayrak ileri, geri gitmekten"
,"bıkmış, usanmış olmalı... bayrağı,"
,gideceği noktaya taşıyalım da:
,.......Bayrak Kurtulsun...
,.......Biz Kurtulalım! ..
,Saniye saniye bitiyor ömür...
,"Çileye, kedere `veda` der gibi! .."
,"Gören kına giren kılınç sanır,"
,"Geride kalana, `hüda``der gibi! .."
,
Kanıma Dokunuyor,
,"Yüzyıllarca bayrak uğruna,"
,"Yüzyıllarca şeref uğruna,"
,"Yüzyıllarca vatan uğruna,"
,Kanını veren ATALARIM ağlıyor.
,Kanıma dokunuyor.
,"Anadolu’yu vatan yapan,"
,"Al kanını bayrak yapan,"
,"Bedenini toprak yapan,"
,ŞEHİTLERİM ağlıyor.
,Kanıma dokunuyor.
,"Yavrusunu şehit veren,"
,"Vatan sağ olsun diyen,"
,"Hiçbir menfaat gözetmeyen,"
,ANALARIM ağlıyor.
,Kanıma dokunuyor.
,Vatandan çıkmış gurbete
,Haykırıyor nefretini ülkeme
,Yakıyor bayrağımı köpekçe
,YÜREĞİM ağlıyor.
,Kanıma dokunuyor.
,Hiç gelmeyeceksin yurduna
,Nasıl bakacaksın toprağa
,toprakta alır seni yanına
,Senin ECDADIN ağlıyor.
,Kanıma dokunuyor.
,"Dost bilmişsin Fransızı,Bulgarı"
,"Bilmiyorsun arkandan vuranı,"
,güvenme Yunanı
,Denize döken DEDELERİN ağlıyor.
,Kanıma dokunuyor.
,"ömrünü benim için,"
,"ömrünü senin için,"
,ömrünü VATAN feda eden
,ATATÜRK’ÜM ağlıyor.
,Kanıma dokunuyor.
,Not: şiir 1995 yılında Bölücü örgüt sempatizanlarının yurt dışında Şanlı Bayrağımızı yaktığı gösteriden sonra Murat ŞEKERCİ tarafından yazılmıştır.
,
