title,poem_cleaned
,dikensiz gül bahçesi ülkem.
,yerde sömürü kan
,Senide uydusu yapan
,"Yeni, dünya düzeni"
,"Türkiye’m, Türkiye’m..."
,25/12/2003
,
Türkiye Olmalı,
,Kül renk’li bereketli topraktan
,Kurumuş dallar arasından
,Yeni çılgın fidan fışkırır
,Aydınlığı yakalamak sabırsız
,Korkusuz olmalı yeniden doğuş
,Doğum sancılarına aldırmadan
,Gururlu onurlu
,Boyu değmeli hür bulutlara
,Fırtınalarda dimdik ayakta kalmalı
,Güneşi yakalamalı taze fidanları
,Vatan’a kök salmalı
,Anadolu topraklarının derinliklerinden
,Adına ağıtlar yakılmış nehirlerimizden
,Vucudu kalkan oluş gazilerimizden
,Tarih yazan kahraman şehitlerimizden
,Ay yıldızlı gelinimizden güç almalı
,Özgürlük şarkıları söylemeli
,Baharda kırmızı beyaz çiçekler açmalı
,Yeniden doğmalı yeniden
,Kardeş’ce hür tek beden
,Öyle büyük öyle büyük olmalı
,Gövdesi dalları yaprakları
,Gökyüzüne kartallar yuva yapmalı
,Türkiye Türkiye olmalı
,Cengiz Damar.
,WWW.DANS PİSTİ-BLOGCU
,
Diller,
,"Yeşerdi içimizdeki, azınlık ekalliyet"
,"TRT’de gün, dillerinden yayın et"
,"Hepinizin dilini, eşek arısı soksun, emi"
,"Konuşmuyormuydunuz, sanki dilinizi"
,"Kürt, Zaza, Kırmançı, Gürcü, Ermeni"
,"Boşnak, Abaza, Rum, Laz okul hani"
,"Türkçe konuşmak, eğitim yok öylemi"
,"Hadi görelim, boşaltın tüm Fakülteleri"
,Avrupa Birliğidir gafillerin bahaneleri
,Milletimi bölmek Avrupa’nın emelleri
,Kaşıyıp yara yaptılar küçük sivilceleri
,Keyiflendirdi fırsat kollayan hainleri
,İşte beliriyor hayal ettiğiniz Türkiye
,"Dilleriniz şişmişti, mozaik diye, diye"
,"Sizde istekler bitmez, niyetiniz neye"
,Altında kalacaksınız yıkılırsa Türkiye
,
Vatan Bölünmez,
,bugünü yaşarken yarın görünmez
,şehitler hep yaşar şehitler ölmez
,istese kaç soyu karanlık
,TÜRKİYE vatanı asla bölünmez
,"ağacı,kuşu,denizi"
,"güzeldir ülkemin baharı,yazı"
,fırlarım yerimden haykırıp
,derim; vatan candır asla bölünmez
,bayrak dalgalanır rengi silinmez
,ezanlar okunur müezzin inmez
,bekleme boş yere sırtlan sürüsü
,TÜRKİYE vatanı asla bölünmez
,bölünmez diyorsak bölünmez işte
,"vatan bırakmayız ite,puşta"
,hele dinleyin şöyle susupta;
,VATAN BİİZNİLLAH ASLA BÖLÜNMEZ
,
Haydi Türkiye'm!,
,Yıllar yılı aklısıra uyutup
,Hayali çift anahtar dağıtan
,Ananızım diye kandırıp
,Anamızı ağlatanlardan
,İrticayı besleyip büyütüp
,Dinli dinsiz kutupları yaratan
,Tekke zaviyelerden beslenip
,Kara çarşaf türbanla yatıp kalkandan
,Vekilleri kul ederek siyaseti çeteleştirip
,Haksız kazanç talan yağma yapan
,Halkı yoksullaştırarak işsiz aşsız bırakıp
,İftar çadırı sadaka kültürü geliştirenden
,Vurgun haksızlıkla zulüm iktidarı kurup
,Aç işçi sefil köylü hırsız esnaf yaratan
,Memuru işçiyi sendikasız bıraktırıp
,İşsiz dar gelirli emekliyi unutandan
,Üç koyup birini alarak ABD' ye kul köle olup
,AB Araplara şeyimizi yok pahasına satan
,Gümrük Birliği Dünya Bankası İMF'ye yaslanıp
,Sömürgeci devlet örgütlerle iş birliği yapandan
,Yıllar boyu özgür bağımsız yaşadığımızı unutup
,Onurumuzu gururumuzu ayaklar altına aldıran
,Emeğimizi suyumuzu Kıbrısımız'ı satıp
,ABD AB'ye uşaklığa soyunandan
,Türkiye laiktir laik kalacak
,ABD AB tam bağımsız Türkiye
,Mollalar ABD'ye Türkiye İran olmayacak
,Gaflet dalalet hıyanetten hesap soracak taraftan
,Olmak beklersin oturup
,Ulu Önder Atatürk'ün izinde
,İstersen efsaneler yaratıp
,mutlu Türk'üm diye haykırırsın yandan.
,
Medan Boş mu Kalı Ne,
,Kendini güçlü zanneden
,Yalanları dağıtıyor lüle lüle
,"de, toprak olcaklarını"
,Heyy... Türkiye burası Türkiye
,Meydan boş kaldı
,"Üzülmem, gökler ağlıyor diye"
,Nasıl olsa yurdumuz
,Güneş açtığında yeşerecek
,Meydan boş kaldı
,Bekleyin;
,Hevesle koşuyorum geleceğe
,"Yoldayım,varmak çıktım hedefe"
,Bİlinsin attığım adımın farkındayım
,Hürriyettir sevdam
,"Utanmayın, bakın geçmişe"
,Kokusu sinmiş mazimize
,Elbet layık olacağız hep birlikte
,yürekle fikirle bilekle
,
Okanca Kardeşim Sen beni Dinle,
,Okanca kardeşim beni dinle
,İstersen önem ver istersen verme
,Şiirimde siyasete lanet ederim
,Türkiye'em ölümlere giderim
,Senin doğduğunda işçi idim
,"siyasetçi,beleşci rüşvetciler gördüm"
,Türkiye'yeye hizmet etmeyenlere sövdüm
,Türkiye'm adına ölümlere giderim
,Sendikada görev aldım çulsuz başkanlar gördüm
,"yıl geçmeden yalıda, villada, saraylarda buldum"
,Sattın işçiyi ey nağmert hırsızsın dedim
,Bölücüsün diye kendimi karakolda kapıda buldum
,"Yalakalıkla,yağcılıkla taparsan patronuna"
,müdürsün başkansın ispiyonculuğun hatırına
,yalakayım yağcıyım insanım baş tacıyım
,Türkiyem adına ölümlere giderim
,Geldiler geçtiler Başbakanlar içinde
,Hepsi nasıl geldi bak şimdi biçimde
,Çıkında altınlar sahillerde saraylar bicimde
,Artık oyum kalmadı asla hiç seçimde
,Amerika Rusya Bağımsız Türkiye
,bölüçüsün defol git hadi geriye
,sağcıyım solcuyum derdim Türkiye
,yiğitler gidiyor şöyle dön bak ülkeye
,Allahtan korkmayan vatanı satar
,Dertler dağ bak insanlık beter
,bunları yazdım anlayana yeter
,Allahını vatanını bilmeyenler ittende beter
,Haksızlığa ğögüs gerdim Koministsin dediler
,Vatanımı cook sevdim Faşit damgasını vurdular
,Sonunda Ankara merkez ceza evine koydular
,can vatan ölsün çıkar
,
,DÖNER ÖZEKE
,06.06.2006
,
Köprüsün Gelecek Nesillere,
,KÖPRÜSÜN GELECEK NESİLLERE
,Türk Milleti sanmaki günlere kolay geldi
,Dünyaya devlet kurmayı yaşatmayı öğretti
,"Atan neydi,deden kimdi,onlar yaptı?"
,Türk Milleti bütündür parçalanamaz
,"Kurtuluş Savaşı’nın diğer adı,Türk İstiklal Harbi’dir"
,Türk Milletine ait enson destanıdır mücadele
,destan tarihte eşine rastlanmaz hiç
,Türk Milleti bütündür parçalanamaz
,Ulu Önder Mustafa Kemal oldu Baş Komutan
,"Yurdumuz işgal altında köşe bucak,yer yer"
,"Türk Milleti kan ağlıyor,Ya İstiklal Ölüm!"
,Türk Milleti bütündür parçalanamaz
,Türk esir yaşayamaz bağımsızlık kanında
,"Genç,yaşlı,kadın,erkek, koştu büyük çağrıya"
,Bağımsız devletimiz Türkiye Cumhuriyeti
,Türk Milleti bütündür parçalanamaz
,Bizler Türk Milleti’nin en son nesliyiz
,büyük dedelerin birer torunlarıyız
,Görevimiz bayrağı düşürmeden devretmek
,Türk Milleti bütündür parçalanamaz
,Yurdumuz Türkiye yönüyle bambaşka
,"Denizi,ovası,dağı,havası, folklörü,kültürü"
,Dünyanın hiçbir yerinde görülmemiştir
,Türk Milleti bütündür parçalanamaz
,Baştan başa yurdumun tarafı tarihtir
,"En eski medeniyetler,gelip geçmiştir"
,Enson devletimiz Türkiye Cumhuriyeti
,Türk Milleti bütündür parçalanamaz
,günün küçüğü yarının büyüğüdür
,"Türk Övün Çalış Güven,Ne mutlu Türk’üm diyene"
,Nasihattır sözler genç kuşaklara
,Türk Milleti bütündür parçalanamaz
,Hedefimiz Atamızdan aldığımız hedeftir
,Muasır medeniyetlerin seviyesinin üzerine çıkmaktır
,Millet köprüsün gelecek nesillere!
,Türk Milleti bütündür parçalanamaz
,Fatih Mehmet KARACA
,Aktepe Gazi İ.Ö.O.Sınıf ÖĞRT
,Mebsis NO:8108631
,
(29 Ekim1923),
,(29 Ekim1923)
,Cumhuriyet Bayramı
,"Başta; önder Atatürk, arkasında milleti"
,"Kurtardılar vatanı, kan dökerek cephede"
,"Bildirildi dünyaya, Türk’ün yeni devleti"
,"Bin dokuz yüz yirmi üç, yirmi dokuz ekimde"
,"Yiğitlik kumaşından, elbisesi biçilen"
,"Kahramanlık kaderi, Yaradan’ca çizilen"
,"Adalete doğruya, emsal seçilen"
,"Milletinin adı Türk, devletinin Türkiye!"
,"topraklar dünyanın, medeniyet kapısı"
,"Mülkü milletin, Şehit kanı tapusu"
,"Benlik yoktur varız, Üniter dir yapısı"
,"Haykırırız aleme, “Ne mutlu Türk’üm diye”!"
,"Türk genci yemin etti, tam kararla içilen"
,"İnmeyecek bayrağı, gönderlere çekilen"
,"Yönetecek içinden, kendisince seçilen"
,"Cumhuriyet şeklinde, ismi şanlı Türkiye!"
,"Esarete boynunu, hiç eğmedi millet"
,"Yedi düvel oldu, yenilmedi millet"
,"Tarih boyu devletsiz, yaşamadı millet"
,"Sonsuza dek adıyla, yaşayacak Türkiye!"
,Mehmet Ayhan Günaydın
,29 Ekim 2009
,Ankara
,
Ey Bozkurtlar!,
,ey bozkurtlar! daldınız uykuya?
,"dağlar eğildikçe, kar iniyor kuytuya..."
,"yürekleriniz nasıl dayandı, davutun yıldızına?"
,"sabır sabır derken bölündü gitti, TÜRKİYE!"
,barış diye uydurulan garip hikaye...
,"nereden nereye geldi baksanıza, TÜRKİYE!"
,gerçekten barışsa amaç bölücülük niye?
,"fedarasyon -özerklik derken bölündü, TÜRKİYE!"
,kurt kocayınca olurmuş çakala maskara...
,"TÜRK olmazsa yöneticin, işte duymaz böyle tasa..."
,"vatan aşkı nedir bilir misin, ey besleme eşkiya?"
,"etnik kimlik-Mozaik derken bölündü, TÜRKİYE!"
,"Elin piçi,maşa varken, uzatır mı, elini ateşe?"
,siyonist-emperyalist şölen kurmuş göhsüme...
,ey TÜRK MİLLETİ! sizde çektiniz sineye?
,"TÜRK-KÜRT-LAZ derken bölündü,TÜRKİYE!"
,"yüreğim kan ağlar,damarlarımdaki ülküye."
,"adım nilüfer, varlığım armağan olsun TÜRKLÜĞE!"
,"dost-düşman hançerini dayamış, sırlı bağrıma"
,"yangın yerine döndü yüreğim,EY TÜRKİYE!"
,(16-11-2013)
,
Güzel Ülkem,
,"Güzel ülkem karış, karış gezmişim,"
,"Kırlarında lale, sümbül dermişim,"
,"Doyamadan bayrağının alına,"
,Senin nice canlar vermişim.
,"Bilmem var mı? Sana gönül vermeyen,"
,"Seni görüp ta yürekten sevmeyen,"
,"Malım, mülküm; varım, yoğum, şeyim,"
,"Feda olsun canım sana Türkiye’m! ...,"
,"Zaman, zaman kimilerin azdığı,"
,"Kimin sevip, kimin kuyu kazdığı,"
,"Ardahan’dan, Edirne’den, Maraş’tan,"
,Mehmetçiğin nasıl destan yazdığı! ..
,"Bilmem var mı? Sana gönül vermeyen,"
,"Seni görüp ta yürekten sevmeyen,"
,"Malım, mülküm; varım, yoğum, şeyim,"
,"Feda olsun canım sana Türkiye’m! ...,"
,"cennetsin, göz dikenler olur,"
,"Seni seven, gözü gönlü tok olur,"
,"Birlik olup tutuştukça el ele,"
,Hainlerin emelleri yok olur! ..
,"Bilmem var mı? Sana gönül vermeyen,"
,"Seni görüp ta yürekten sevmeyen,"
,"Malım, mülküm; varım, yoğum, şeyim,"
,"Feda olsun canım sana Türkiye’m! ...,"
,
Ne Siz alabilirsiniz,
,"Atam doğmuşum,"
,"İlkeler,inkılaplarla ülkeme bakmışım,"
,"Savaşlar yerine barışa koşmuşum,"
,"cumhuriyette yetişmişim,"
,Milliyeti milletle sağlamış
,"Halkı hakkı savunmuş,"
,"Toplumun yanında olmuş,"
,"Atam yoğrulmuşum,"
,"Saygıyı,sevgiyi,kökeni onda bulmuşum,"
,"Laikliği yola çıkmışım,"
,"Dinimi yaşamışım özgürlüğümü de,"
,"Devletim beni korudu devletimi,"
,"Türkiye Yolundayım,"
,"Hep yeniliklerin inkılabındayım,"
,"Atamla Türkiye doğmuşum,"
,"vatanla sarılmışım yarınlarıma,"
,"En değerli mirasların sahibi olmuşum,"
,"Saysam ömrüm yetmez,"
,"Ömrüm yetse üzerimdeki hakkı gitmez,"
,"Atamın yanındayım,"
,"vatanın uğrundayım,"
,"Türkiye doğmuşum,"
,Yaşadım topraklarda öleceğim.
,"atam doğmuşum,"
,Bırakında huzur bulayım.
,"alabilirsiniz,"
,veririz miras kalan vatanımı.
,
"Kendin Olacaksın; ÖNCE SAĞLIĞIN, SONRA ANADOLU İÇİN! . = 000.016 =",
,Türkiye; NATO KARARLARININ BİR UŞAĞI OLMADI OLMAYACAKTIR! .
,"Türkiye EMİR ALARAK EMRE İTAAT EDEN DEĞİL, EMİR ALINMAYACAK! ."
,“TAM BAĞIMSIZLIK! ” ANLAMA GELİR ÖĞREN; EY ADAM OLACAKLAR! .
,"Rusya’ya değil, Rusya TÜRKİYE CUMHURİYETİNE BENZEMELİ; ADAM! ."
,"Avrupa’lıya değil, AVRUPA’lılar bize benzemeli, EY ADAM! ."
,{Yazan: Kemal KABCIK – ANTALYA - 30 Mart 2013 Cumartesi 06:15:39}
,
Kısa kısa,
,Merkez! Merkez!
,Burası Türkiye! ...
,Yağmur yağıyor...İstop.
,Güneş çıkarsa gökkuşağıda çıkar
,Dans edebilirler....İstop.
,Türkiye! ...Türkiye! ...
,Burası merkez! ...İstop.
,Bütün renkleri vurun!
,İmza:Don kişot...İstop
,...
,Öyle bakışı varki kaltağın
,"Köpek ısırık,"
,Kime bakarsa baksın
,"Kudurur en pısırık,"
,...
,"kağıt,Bir kalem"
,İşte bütün sermayem.
,...
,Muhteşem villasının
,Göbekli halısında Havva poz verirken sanat!
,Yanı başındaki villanın terasına
,Zeminden kum atıyordu SANAT.
,Mehmet Çelik
,
Bu Yüzsüzler,
,YÜZSÜZLER!
,Yıkılmaya başladı birer birer hayallerim
,Duyarsızlar başa geçmiş hakım inim inim iniler
,Patronlar yüzsüzleşmiş durmak bilmez teşvikler
,Korkma Türkiye korkma yetişmekte gençler
,Ayaklar baş olmakta toplum karma karışık
,Kürdü Lazı Çerkez’i birbiriyle sarmaşık
,uğraştı ajanlar amma hep dindaşık
,Korkma Türk iyem korkma anlayışlı kardaşık.
,Fikir kalmadı kardeş menfaat geçti öne
,Güven duyarak seçtik itimatsızlar
,Hepsinin oylarıyla maaş milyardan öte
,Korkma Türkiye korkma gençler bunları aştı
,Patronlara gül verir sana dikenler kalır
,Uyuma ey candaşım sana güller yaraşır
,yüzsüzler utanmaz namusluya bulaşır
,Korkma Türkiye korkma yeni nesil ideale ulaşır. .
,16.04.999 M.İmamoğlu
,
Soluk Denizli İnsanlar,
,"'Sadece kötülerin nefret dolu sözleri hareketleri değil, iyilerin dehşet verici sessizliğinden ötürü nesil pişmanlık duymalı.'"
,Martin Luther King
,
,Güler Zere' ye
,son leyleğin yorgun gagasından düştü
,pencere önüne fuzuli Türkiye.
,dağa döndü yüzünü güneş.
,"ay düştü omuzlarına, Ağrıdan."
,"insanlık,? pas? deyip çekiliyor gece"
,tüm insanların içine kurulmuş kumar masalarından.
,"Türkiye, kapımda terkedilmiş sersefil ülke."
,öğren:
,sıcak battaniye paylaşmak istemiyorum artık sosyalizm seninle.
,"türkiye, adın silik,"
,fotoğrafımız çıkıyor suç suçluya yataklık etmiş koynundan.
,"annem, 'oğlum etme' diyor."
,'kıyarlar sana.'
,'ben birşey yapmadım anne' diyorum
,'insan olmak dışında.'
,"devlet yarı açık zından anne,"
,'hayata dönüş operasyonu' adı altında yıkılmalı!
,söküp alacağız onurun adını kan dolu avludan.
,ismini öğrendi tüm kuşlar bugün.
,şuh meleklerle cennetin bakışları arasına sıkışmış
,küçük hücrede aort damarı kesilen kadının
,kan dolu ağzından.:
,Güler!
,kırılır toprak altında kemik.
,ayakta duramayacak unutulmuştur
,tene sürgün müzik.
,"birgün kızlarımız, senin adınla büyürler."
,"Türkiye,"
,al faili meçhullerinle mutlu ömür sür.
,yastıkta karı - koca!
,al paşalarınla paşa paşa yaşa.
,acıma teröristlerine.
,"sırası gelince acımayacağız sana, ona, diğerlerine!"
,"üzerinde beyaz gelinlik duran karın,"
,soğuğun içinde uslu ülke ol.
,alış.
,sürekli cinayet katıyorlar sütüne.
,güzelim.
,türkiye...
,şimdi dilimin neresini ısırsam
,Güler gülse.
,çıkamadığı özgürlük avlusunda
,Ahmet Kaya şarkılarını bağıra bağıra söylerken
,avcu kan dolu öküsürmese;
,"'sana yalan söyleyemem, darılırsın yavrucağım"
,"abin birgün dağdan döner, sarılırsın yavrucağım.'"
,savun!
,şiirimi kuşandım Türkiye
,Güler Zere için:
,kin!
,Uğur Kaymaz için:
,intikam!
,ötekilerimiz için:
,nefret!
,yeter! ! !
,demektir bu.
,masummuş bakma artık Güler' in gözlerine!
,"o, öksürdüğünde"
,ışığa bakışında
,"onur, güvercin olup konar ellerine."
,"o, suratına kayıp ülke manzarası çizdiğinde,"
,ceset görmekten bıkmış komutanın
,"apoletlerini omzundan söküp atması gibi,"
,söküp atıyorum seni göğsümden Türkiye.
,
TÜRKİYE de TÜRKÇE OLİMPİYATLARI...,
,TÜRKİYE TÜRKÇE OLİMPİYATLARI...
,"Saygıdeğer duygularımı paylaşan gönül dostlarım. Sevgiler, selamlar size. Türkçe olimpiyatların on birinci yılında ülkemiz bulunan yabancı misafirlerin kendi lisanlarını özünde bırakarak Türkçe sözlerle, şiirlerle, şarkılarla, türkülerle ruhumuzun okşanması bizleri mutlu etti. Türkçe olimpiyatların ilk dönemlerinde büyük şehirler yapılıyordu."
,"İlk yıllarda televizyon ekranlarına adeta kilitleniyorum. yabancı ülke çocuklarının, gençlerinin Türkçe'mizi konuşmaları hoşuma gidiyordu mutlu oluyordum. Benim yabancı dil lisanım olmayınca turistlerle konuşma şansım olmuyordu. Onların Türkçe olarak duygularını dile getirmeleri benim fırsattı. bölümü benim ruhumu okşadıkça mutluydum."
,İmkanım oldukça kaydederek tekrar izlemeyi düşünüyordum. Programı organize edenler bunun benimsenmesi tekrarını izlettiriyorlar.
,"Sonraları ülkemizin köşesine taşınmaya başlandı. Eğitenlere, öğretenlere, yönetenlere bizlerle buluşması sponsorluk yapanlara, misafir edenlere teşekkürlerimi sunup organizelerin devamını diliyorum. Ülkemiz ırktan, renkten insan var onların kurala uymaları menfaatlerine olacak diye düşünürüm. Isparta stadyumu yabancı öğrencilerin söyleşilerini duyabilmek, algılamak tıklım tıklım doldu."
,"anlamlı güzel gece oldu. ülke insanının kendine öz lisanı olduğu halde ülkemiz Türkçe konuşarak saygı, sevgilerini paylaştılar. Dünyayı savaşa sürükleyen süper güçlerin bundan ders almaları lazım. dünya kardeşçe yaşamak varken neden huzur bozuyorlar türlü anlamıyorum. Son model silahlar, bombalar, tanklar, toplar,savaş uçakları üreteceklerine, sevi, şefkat merhamete ağırlık verseler, kardeşlik duygularıyla hareket etseler olmaz mı? ."
,"Dünya genelinde yaşanan iç dış savaşlar yüzünden henüz yaşamın zevklerini tadamadan ölen bebeklerin, çocukların, gençlerin telef olması ana bacıların göz yaşını dindirmediği gibi, babaların yüreklerini sızlatan vahim olayların Türkçe olimpiyatları sayesinde tüm acıların sona ermesini arzu etmekteyim. Ülkemizde yıl düzenlenen Türkçe olimpiyatlarının 11.ci yıla ulaşması bizler açısından ayrı onur gururu yaşatıyor."
,"Bizler yabancı ülkeye gittiğimiz uzun süre kalacağımız oranın insanlarıyla anlaşabilmek lisanlarıyla konuşma gereği duyuyoruz. Ülkemize gelen turistler bunun gayret gösteriyorlar. Yüce Mustafa Kemal Atatürk okullar alfabeyi yirmi dokuz harfi öğreterek, eğitim alan öğretmenlerin günlere ulaştırması güzel oldu bizler yabancı lisanları kavrasak aslımızı, neslimizi düşünerek Türkçe konuşarak nesillere taşıyarak şanlı bayrağımızı ilelebet dalgalandıralım."
,"Türkiye Türkçe konuşmak istemeyenlere sevdirmeye, öğretmeye çalışalım. ülke insanına, lisanına saygılıyız.Onların aynı düşünce içinde olmaları dileğimizdir. konuya kısaca paylaşarak buna benzer organizasyonların artırılarak devam etmesi barış kardeşliğin pekişmesine vesile olacaktır. Hoşça kalını, dostça kalınız sağlıklı kalınız."
,* T Ü R K Ç E d e *
,"Türkçe olimpiyat bunu başlattı,"
,"Yabancı çocuklar kafa işletti,"
,"Farklı lisanları sahne dışlattı,"
,Türkiye Türkçe konuşulmalı.
,"Atatürk izinden yürümeliyiz,"
,"Bayrağı göklere çıkarmalıyız,"
,"Vatanı, milleti korumalıyız,"
,Türkiye Türkçe konuşulmalı.
,"Reklamlar yabancı, tabela öyle,"
,"Nasıl uyarılır nesiller böyle? ,"
,"İhanet edene açıkça söyle,"
,Türkiye Türkçe konuşulmalı.
,"Ülkemin yeri Cennet köşesi,"
,"Anlamsız sözlerle kaçar neşesi,"
,"Algılanır an yöre şivesi,"
,Türkiye Türkçe konuşulmalı.
,"Eğitim, öğretim yönde hızlı,"
,"Kürt kökenler oluyor nazlı,"
,"Zekinin şiir öz Türkçe dizli,"
,Türkiye Türkçe konuşulmalı.
,* F I R S A T v e r *
,"Kapalı kapılar açılsın artık,"
,"Beynine ilham saçılsın artık,"
,"Eserler baskıya geçilsin artık,"
,"Şaire, yazara fırsat veriniz."
,"Gazete sütuna duygular aksın,"
,"Görenler okusun ibrete baksın,"
,"Önemli günlerde sahneye çıksın,"
,"Şaire, yazara fırsat veriniz."
,"Fuar alanına açmalı sergi,"
,"Kazanç sağladıkça alınsın vergi,"
,"Halkımız dinlesin göstersin ilgi,"
,"Şaire, yazara fırsat veriniz."
,"Bilgi birikimi paylaşılmalı,"
,"Diyalog kurdukça anlaşılmalı,"
,"Belli konular uzlaşılmalı,"
,"Şaire, yazara fırsat veriniz."
,"Kırk iki yıldır Zeki mağdur,"
,"Gezip dolaşıyor Isparta, Burdur,"
,"Yetkili kişiye hal hatır sor dur,"
,"Şaire, yazara fırsat veriniz."
,Ispartalı Zeki Çelik TÜRKİYE İLESAM il temsilcisi.
,
Oy...Oy...Türkiye! ViDEOLU - (Vatan – Bayrak Şiiri),
,Merhaba Şiir Dostları!
,biriniz! ötekiniz! bazılarınız!
,Hiç gurbet ele çıktınızmı be dostlar!
,Yolunuz düştümü oralara gurbet diyarına!
,"Sılada iken hiç hiç umursamadıklarınız,"
,Bazen birden değerlenip geldimi hatırınıza!
,Sizi hüzünlendirip bilmem hiç düştümü aklınıza!
,TÜRKiYE denildiğinde hiç kor oldumu içiniz....!
,O...Sineniz...! Yüreğiniz...! gönlünüz... Kalbiniz!
,Evet Dostlar!
,özlem hasret dolu vatan memleket
,Şiirimizle sizlerle birlikteyiz...
,Bizim gönül sarayımıza yağmur misali düşen
,"Oradan kalemle kâğıda dökülen, sonrasında"
,Sizlere sunulup paylaşması bizden...
,"dizeler son noktayı koyup paylaşıncaya bizimdi,"
,Şimdi paylaşınca artık sizin vede sizlerin oldu...
,Kimbilir belkide dizelerde gizli oysa çoğunuzun duygusu!
,Yazmak sunup Paylaşmak bizden...
,Gerek övgü gerekse eleştiri çeşit
,Görüşlerle yorumlamak sizin yüce zat ı alinizden
,OY...OY...TÜ RKiYE! ! ! - MyVideo
,Oy...Türkiye...Türkiye!
,"Bayrağın var kırmızı, kızıl beyaz rengarenk,"
,"Dağ düz ova yaylanı, sayıklar oldum tek tek,"
,"Kuşlar ceylanların var, biri öbüründen ürkek,"
,"Hep ezberimdesin, özleminse bendeki tümsek,"
,"içime düştü senin hasretin, bilmemki etsek,"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalım olmuşsun oysa şimdilerde,"
,varsa birden aşık ettin beni kendine!
,"Kor olup düştün hep, yaralı yüreğime!"
,"toprağım denildiğinde, sensin ilk akla gelen,"
,"Yurdum hatırlanınca, yaş olur gözden süzülen!"
,"Sıla konuşulduğunda hepten, beni bende bitiren,"
,"Diyar memleket sözcüğünde, varsın sen!"
,"Benim yörem karadenizde, senin kuzeyinde bilinen!"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalım olmuşsun oysa şimdilerde,"
,varsa birden aşık ettin beni kendine!
,"Kor olup düştün hep, yaralı yüreğime!"
,"hatırlandın böylece, bahar kuşluğunda,"
,"Mahsumiyet hepten sende, senin kınalı kuzunda,"
,"Kadınlarım yükler taşır sende, sırtında omuzunda,"
,"Cıvıl cıvıldır işte şey, senin yeşilinle bozkırında,"
,"Yakar durur beni sevdan, acısı aha tam şuramda!"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalım olmuşsun oysa şimdilerde,"
,varsa birden aşık ettin beni kendine!
,"Kor olup düştün hep, yaralı yüreğime!"
,"Yıllar geçti oldu, gurbet ele geldim,"
,Bulgur pilavı piyaz tarhana ayranını özledim!
,"Zamanla aç açık kalanını görüpde hüzünlendim,"
,"Bazende senin oyunların, halayınla neşelendim!"
,"Gurbet seni hatırladıkca, sendekine imrendim!"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalım olmuşsun oysa şimdilerde,"
,varsa birden aşık ettin beni kendine!
,"Kor olup düştün hep, yaralı yüreğime!"
,Evet Dostlar!
,"Umarım şiirle gerek yurt içi gerekse yurtdışındaki,"
,"tüm gurbetcilerin hislerine, duygu düşüncelerine,"
,tercüman olup nebze olsa onların içindekileri
,dile getirdiğimize inanıyoruz...
,Sevgiyle kalın... Şiir kalın Şiirle kalın HOŞÇAKALIN!
,Yazan: Ramazan Kocapınar
,Gizemlikartal
,ŞiiRLERiMiZ
,BiZiM ŞiiRLERiMiZ – BiZiM GÖNÜL SARAYIMIZ
,Gizemlikartal
,Ramazan Kocapınar tarafından kaleme alnıp yazılan
,(manzara resimli) okunan (mp3) (Video) görüntüleri
,"hazırlanan Buram buram memleket kokan hasret, sevinç,"
,"inanç, özlem, sevda bazen acılarla hüzün dolu"
,olan duygu yüklü ŞiiRLERiMiZ...
,Yeni ŞiiRLERiMiZi (Okuyup) - (Dinleyip) - (izlediniz) ` şayet
,Cevabınız HAYIR zaman aşağıdaki WEB ADRESiNE
,göz atmanızı tavsiye ederiz...! ! !
,WEB ADRESiMiZ:
,http://www.gizemlikartal.tr.gg
,
Oy...Türkiye...Türkiye! ViDEOLU - (Vatan – Bayrak Şiiri),
,Merhaba Şiir Dostları!
,biriniz! ötekiniz! bazılarınız!
,Hiç gurbet ele çıktınızmı be dostlar!
,Yolunuz düştümü oralara gurbet diyarına!
,"Sılada iken hiç hiç umursamadıklarınız,"
,Bazen birden değerlenip geldimi hatırınıza!
,Sizi hüzünlendirip bilmem hiç düştümü aklınıza!
,TÜRKiYE denildiğinde hiç kor oldumu içiniz....!
,O...Sineniz...! Yüreğiniz...! gönlünüz... Kalbiniz!
,Evet Dostlar!
,özlem hasret dolu vatan memleket
,Şiirimizle sizlerle birlikteyiz...
,Bizim gönül sarayımıza yağmur misali düşen
,"Oradan kalemle kâğıda dökülen, sonrasında"
,Sizlere sunulup paylaşması bizden...
,"dizeler son noktayı koyup paylaşıncaya bizimdi,"
,Şimdi paylaşınca artık sizin vede sizlerin oldu...
,Kimbilir belkide dizelerde gizli oysa çoğunuzun duygusu!
,Yazmak sunup Paylaşmak bizden...
,Gerek övgü gerekse eleştiri çeşit
,Görüşlerle yorumlamak sizin yüce zat ı alinizden
,OY...OY...TÜ RKiYE! ! ! - MyVideo
