title,poem_cleaned
Allah İçin Çalışan Ol,
,Allah vermiş tatlı canı
,Oku öğren onu tanı
,Boş geçirme zamanı
,Allah çalışan ol
,Verir alır nimeti
,Herşey onun emaneti
,Sabır et bul selameti
,Allah alışan ol
,Allah sever adaleti
,Aksatma hiç ibadeti
,Kesme dostdan ziyareti
,Allah buluşan ol
,Kolay değil kulluk böyle
,Muhammede bağlan öyle
,Muhtaçlara yardım eyle
,Allah bölüşen ol
,
Asena,
,geceden pusadı giyip bekledi
,namazı kılıp ta secde eyledi
,ezan sesi ALLAH dedi
,yola çıktı şafak vakti asenam
,
,tüfek omuzunda bebek sırtında
,elinde maması ALLAH dilinde
,ikindi vakti vardı yerine
,ALLAH sesiyle bebek sesiyle
,süt verdi bebege sonra yatırdı
,ezan ı MUHAMMED namza durdu
,namluya mermiyi sürdü eliyle
,düşmanın içine daldı asenam.
,"büyük dedesinin duydu sesini,"
,çanakkaleden geliboludan.
,şimdi anayurt tan güney doğudan
,itlere mermiyi sürdü asenam.
,sindi kaya dibine çocuk sesiyle
,son sütünü verdi anne sesiyle
,kahpenin mermisi girdi tenine
,ALLAH ALLAH diye düştü asenam
,
Bilal (r.a.),
,"Ezan okunuyor yine, aklima nereden geldin Bilal?"
,Gaiplerden geliyor acep ilahi haber?
,"Kulaklarimi tikasam, beynimde haykiriyorsun Bilal!"
,"Allah-u ekber, Allah-u ekber."
,"gün minareden senin sesin yukseliyor,"
,"Gözlerimde yas, dislerim dudaklarimi kemiyor,"
,"Dayanacak gücüm kaladi, kokun O´na benziyor Bilal,"
,"Allah-u ekber, Allah-u ekber"
,"Söylesene n´olur söyle, nasil dinlerdi ezan okurken?"
,"Söylesene Bilal, görür müydün ellerini dua ederken?"
,"Cok görme yaniyoruz, kere daha seselen Bilal,"
,"Allah-u ekber, Allah-u ekber."
,"Anlatsana, nasil oluyordu önde arkada namaza durmasi,"
,"emri verdiginde Ebu Bekr´in alnini secdeye vurmasi,"
,"Kur´an okurken, Ömer´in dag kalbinin durmasi Bilal,"
,"Allah-u ekber, Allah-u ekber."
,"Susma Bilal, susunca dünya durdu saniyorum,"
,"Aklimi yitirdim, kendimi senin sesinde buluyorum"
,"Dünya umrumda degil, O´nu cok ozluyoruz Bilal,"
,"Allah-u ekber, Allah-u ekber."
,
Allah de ey  İnsan,
,Allah ey İnsan
,Allah diyen kalmaz yolda
,Allah
,Arı bal yapar sunar balını...
,Allah diyene
,
,Haddini bil insan
,Allah yüce
,İnsan cüce...
,cücesin
,kendine
,"Koca ""HİÇ"""
,Gel kendine
,Evren kul
,Allah diyene
,Allah yar
,Allah diyene
,Allah yüce
,İnsan cüce...
,Gökler mavi bakar
,Allah diyene
,
,Haddini bil insan
,Allaha yar Allah nur
,
,"""Nefsimin eline bırakma dedi ""peygamber"
,Ey insan karanlığından sıyrılmak güzel...
,"hiçim ""demek güzel..."
,Güneş döner yönünü
,Allah diyene
,Haddini bil insan
,Allah yüce
,İnsan cüce...
,"""Nefsimin eline bırakma dedi ""peygamber"
,Koşarak gider bahar
,Allah diyene
,ayağı suda ayağı ateşte
,Yürüyor insan ömür yolunu
,Karanlığından sıyrılmak
,Başını kaldır bak insan gökler mavi...
,karanlıksın
,"""Nefsimin eline bırakma dedi ""peygamber"
,Kabullen cücesin
,Yüce dağ dağa bakar bakıyor
,Allah diyene
,Allah sevmiş kulunu
,Kuşlarla doldurmuş ağaçların dalını
,Güneşlerle doldurmuş
,Dallar ışıklı
,Dallar yıldızlı
,Dallarda meyve
,Arı bal yapar sunar balını...
,Allah diyene
,Allaha yar Allah nur
,Allah diyene
,Allah sevmiş kulunu
,Arı bal yapar sunar balını...
,Allah razzak
,Allah tek Razzak
,Göze gizli
,Gönle görülür güneş
,Kabullen cüceliğini
,Bulutlar kanat açar
,Koşar Allah diyene
,Haddini bil insan
,Ey insan karanlığından sıyrılmak güzel
,Anneye verdi şefkat
,Elbebek gül bebek büyüdük...
,Geceyi yarattı sular uyuduk
,Allah Müşfik
,Allah yar yaratılanlar
,Maviliğin sesini dinle gönül kulağını aç
,"""Nefsimin eline bırakma dedi ""peygamber"
,Kabullen cüceliğini
,Aslı damla su
,İnsan cüce
,Yüce Allah yeşil halı seriyor yere
,Yer yeşil bakar
,Allah diyene
,Allah yar Allah Nur
,Gönlümde nurdan tahtı
,Allah yar Allah nur
,Secdelerde eskisin alnım...
,Allaha yar Allah nur
,Allah diyene
,Yol olsam
,Allah diyene
,Haddini bil insan
,Razzak
,Razzak
,Gaffar
,Allah yar Allah yar
,Allah diyene
,Dal olsam
,Allah diyene
,
Bu Duaya Amin Deyin,
,
,"Türküm, Müslüman’ım diyen başlara"
,Vurur isen Allah cezanı versin
,Helalı bırakıp haram işlere
,Yarar isen Allah cezanı versin
,Yıkma sakın fukaranın damını
,Kırat duymaz deyip kısma yemini
,Keyfin fakültenin camını
,Kırar isen Allah cezanı versin
,Ateşi tutuştur sevda közünde
,Fitne fesat bulunmasın özünde
,Yalan bilip yalan sözünde
,Durur isen Allah cezanı versin
,Ağzından kan kusma bozma lisanı
,Gel incitme Mehmetleri Hasanı
,Bugün git yarın gel deyip insanı
,Yorar isen Allah cezanı versin
,1979
,
Allah Rızkın Verir Payın Ne İse,
,Kısmet varsa kimse engel olamaz
,Allah rızkın verir payın
,Kısmet yoksa kimse çare bulamaz
,Allah rızkın verir payın
,Bağlan geçmişine özün
,göster kendini nazın
,Hep arkasında ol sözün
,Allah rızkın verir payın
,"Yersiz yere kızma, sakın suç atma"
,Dikkat et doğruya yalanı katma
,Beş kuruş görünce dostunu satma
,Allah rızkın verir payın
,Şevki Çobanoğlu sözünü bilir
,Söz bilmez insana elden gelir
,Hak gözeten kullar dem sevilir
,Allah rızkın verir payın
,(29.04.2000)
,
Allah Dostu,
,Senin yanına varayım
,Himmet eyle Allah dostu.
,Gül divanında durayım
,Himmet eyle Allah dostu.
,Seni sevmek bize hoştur
,Ondan gerisi hep boştur
,Dünya boşuna koşuştur
,Himmet eyle Allah dostu.
,Senden istiyoruz dua
,Duadan gerisi hava
,Dosta giden kalmaz yaya
,Himmet eyle Allah dostu.
,Dost yol yürüyelim
,Burda yerimiz bilelim
,Ölmeden evvel ölelim
,Himmet eyle Allah dostu.
,Dost dediğin güvenilir
,Allah yanında sevilir
,"İlmi,irfanı bilinir"
,Himmet eyle Allah dostu.
,Bizler sana güveniriz
,Dostumuzla övünürüz
,İlmine hayran oluruz
,Himmet eyle Allah dostu.
,Güzel olur dostu sevmek
,Onunla dizdize durmak
,Hele elin öpmek
,Himmet eyle Allah dostu.
,25.03.2002
,
Allah' ım,
,Yüce Rabbim vermiş canı bana
,Kurban olsun canım nun yoluna
,"yalvarsam, şükretsem sana"
,vazifem bitmez ALLAH ım.
,Yeriz nimetlerin şükür bilmeyiz.
,"Ağlasa kardeşim, gözün silmeyiz"
,"Elbet sebep var, hiçte gülmeyiz."
,"Günahımız çoktur, affet ALLAH ım."
,günahla yüzle sana
,El açayım yardım edesin bana
,"Şikayetim yoktur, layıkım buna"
,"Doğru yolu göster, kurtar ALLAH IM."
,Sözüm var Rabbim senin yoluna
,Feda olsun canım ALLAH uğruna
,"Yüreğime iman, güç ver koluma"
,Senin insin yumruk ALLAH ım.
,1980
,
Allah Aşkına,
,kuru semânın seyrine daldım
,"Gel yüzün göreyim, Allah aşkına"
,"Aç gönül kapını, dışarda kaldım"
,"Bırak gireyim, Allah aşkına"
,"Ruhumun toprağı katresiz, çorak"
,Al beni dünyadan götür ey burak
,"Bâtından hallice, rüyâdan ırak"
,"Hayaller kurayım, Allah aşkına"
,Görse bahçede gül göğerecek
,Bilse umutlar aşka erecek
,Belki gelmeme izin verecek
,"Anneme sorayım, Allah aşkına"
,Bildim arzı yirmisekiz senede
,Benzer hergün bugüne düne
,Zincire vur beni kovma
,"Yanında durayım, Allah aşkına"
,(İstanbul - 12.09.2009)
,
Cesur Mehmedcik,
,"Şırnak dağlarında Mehmedim gezer,"
,"Yardımcısı Allah,cesur Mehmedcik,"
,"Düşmanın kokusun uzaktan sezer,"
,"Yardımcısı Allah, cesur Mehmedcik."
,"Hain düşman kalleş,pusu kuruyor,"
,Haçlı sürüleri pusmuş ürüyor!
,"Hayasızca akın,beni geriyor,"
,"Yardımcısı Allah,cesur Mehmedcik."
,"Sanki kanser oldu,çareler bitmez,"
,"Birer birer vurmak,inan yetmez,"
,"Askerim imanlı,desteksiz atmaz,"
,"Yardımcısı Allah,cesur Mehmedcik."
,"Kul Armağan, senin şiirin yazar,"
,"Düşman planını Allahım bozar,"
,"Askerim imanlı,mezarın kazar!"
,"Yardımcısı Allah,cesur Mehmedcik."
,
De Allah,
,Petek bal
,Sofi geliyor aşka
,Halkaya gir yavaşça
,Yum güzünü Allah
,Ekelim biçelim
,Helal yiyip içelim
,Hak yolunu seçelim
,Yum gözünü Allah
,Tembelliğe alışma
,Nefsin yarışma
,Şer işlere karışma
,Yum gözünü Allah
,Mevla’m vermiş güzellik
,insanda özellik
,Sonumuz hep mezarlık
,Yum gözünü Allah
,Dikkat et kendine
,Bırak suyu bendine
,Bağlı kal ha dinine
,Yum gözünü Allah
,
Ufuk Hasbi hali-2,
,"Allah kalbim Allah,"
,"Gam gider Allah diye diye,"
,"Allah var gam var,"
,"Allah var hüzün var,"
,"Bizi bizden daha iyi,"
,"daha iyi bilen,"
,BİR var…
,2006-07-30
,
ALLAH diye,
,Seherlerde yatma uyan
,Zikrile dolar yan
,Uyandı nebat hayvan
,Zikrediyor Allah diye
,Seher başlar zikir
,Bütün günler hep böyledir
,Yoktur gayriye meyil
,Meylediyor Allah diye
,Deniz sükûnet içinde
,Bazen coşar aşk
,Seherdeki halinde
,Hâlleniyor Allah diye
,Güneşin seher vaktini
,yerde anı
,Seyrettin kâinatı
,Aydınlanır Allah diye
,Kuşların güzel nidası
,Coşan gönüller sevdası
,Nur-i Muhammed (s.a.v) aynası
,Gösteriyor Allah diye
,Seher sükûnet üzere
,Salar seni tefekküre
,Zikrin fikrin kemaline
,Erdiriyor Allah diye
,Sabah namazı kılına
,Güne huzurla başlana
,Ah etmeyesin zamana
,nefesin Allah diye
,Kumrular öter hu diye
,Kuşlarda katılır zikre
,Gel sende katıl aşk
,Zikredesin Allah diye
,Mehmet Ali gel vahdetten
,Seyreyle onu kesretten
,Seherin güzel feyzinden
,Nurlanasın Allah diye
,(6.6.1996 /KUMLA)
,
Allah Nazardan Saklasın,
,İlk günkü gibisin heyecanlı yalın
,Bozmaya işin gücü yetti malın
,Düşmanı olur meyve yüklü dalın
,Allah nazardan saklasın seni gülüm
,Karlı dağlardan akan berrak pınarsın
,gönlümün içinde ulu çınarsın
,"Zalimi sevmez,zulmü kınarsın"
,Allah nazardan saklasın seni gülüm
,zaman sevgiden dostluktan yanasın
,MÜkemmel eş mükemmel anasın
,Hayatın anından zevk tat alasın
,Allah nazardan saklasın seni gülüm
,dünyada kimse su dökemez eline
,Kuru yaprak kapılırlar yeline
,Zarar gelmesin saçının tek teline
,Allah nazardan saklasın seni gülüm
,bendesin bende sende
,Tek yüreğiz iki ayrı bedende
,Hayattan zek alıyorum sayende
,Allah nazardan saklasın seni gülüm
,
Ne Mutlu Her Gün Allah Diyene!,
,Ötme bülbül ötme derdim var benim
,dostum gitti ardından ağladım
,Allah derdi gün canım ciğerim
,mutlu gün Allah diyene!
,Ötme bülbül ötme çilem dolmadı
,Herkesin dağı üzerime geldi
,Yanardağ olup gönlüme aktı
,mutlu gün Allah diyene!
,Acısı oturdu yüreğime dün
,Veda etti sevdiklerine gün
,Yıldızlar nur saçtı gün yoluna
,mutlu gün Allah diyene!
,Garip geldi dünyaya garip öldü
,Ardından gözyaşım büyük göldü
,Hakkın rahmetine güzel kavuştu
,mutlu gün Allah diyene!
,
Mühür Gibi,
,Mühür vuruldun yar gönlümün köşküne
,Sil demesen olur sussan Allah aşkına
,Gidersen gelir misin dönmez isen şaşkına
,Ayrılıktan söz etme bırak Allah aşkına
,Eskilerden kalmasın yaralardan nükseden
,Hayatımda varsın yenilerden akseden
,Hayalin hiç olmasın karşımdaki rakseden
,Sende şeyler söyle bırak Allah aşkına
,Allahım çare ver olsun derdime derman
,gönül hasadından zaman olur harman
,biçare aşkından dilerim senden ferman
,Fermanın azad olsun bırak Allah aşkına
,Canımdan sevdiğim yarenim oldu derken
,Açmasını beklediğim gül soldu gitti erken
,Aklımda iz bıraktı nazlı idi gülerken
,Çaresiz bakma gözüm bırak Allah aşkına
,VEYSEL KIZLARKAYASI
,05.MART.2010.CUMA. SAAT:17.30
,
Açıldı bağ ile bostanım,
,Açıldı bağ bostanım
,Döküldü gülü gülüstanım
,Sensiz geçmesin hiç anım
,Bizi senden ayırma Allah ım
,Aşkın bahrına dalayım
,Yokluk libasın giyeyim
,Anda canımı vereyim
,Bizi senden ayırma Allah ım
,Zikrin geçeyim tenden
,Dünya yalan gelir elden
,Bilemedim işler kimden
,Bizi senden ayırma Allah ım
,Dost sandım gel dedim elden
,yardan geçebildim serden
,"Meğer dost, olur senden"
,Bizi senden ayırma Allah ım
,Murat ağlar söyler sözün
,ah eder yanar özün
,geceyin gündüzün
,Bizi senden ayırma Allah ım
,
Karadenizli Kasımpaşalı,
,"Fatih çağ açtı,Tayyip te devir"
,Büyük muhasebe ''Defter-i Kebir''
,"Tahsili iktisat,dertleri bilir"
,Halka hizmet Allah yolunda
,Menderes'ten sonra Demirel geldi
,''Özal Dönemi''de on yıl aldı
,Gül Arınç'la Hoca'ya daldı
,Halka hizmet Allah yolunda.
,Dört zamanlı motor Dördüncü Devir
,Sömürü düzenini tersine çevir.
,Başbakan olarak kuvvetli emir
,Umarız verirsin Allah yolunda.
,
,Yeni doğanlar recep olacak
,Borçlu ülkemizi zengin bulacak
,Cumhurbaşkanı bizden olacak
,Halka hizmet Allah yolunda
,20.Kasım.2002 Artvin
,Halka hizmet Allah yolunda
,
Can,
,Doğduğumuz anda
,Allah adına
,Kulağımıza fısıldandı
,verdim alırım
,canı diye.
,canı üzen
,Canı candan çıkaran
,Unutmasın
,Ondan büyük Allah var.
,"Zaman gelip, can"
,Ulaştığında Ahirete
,Veremeyecek hesabını
,parayla pulla.
,Allah katına
,Ahiret kapısında
,Hakkını helal etmeyen can
,Dikilecek karşısına
,Ruhuna acıyla çentik atandan
,Saçına beyaz takandan
,İsteyecek hakkaniyetini.
,Allah adına.
,İşte zaman
,can susacak
,Allah Adına
,
Korkum Yok,
,can borcumuz var oda Allah a
,kimseden korkmam vallaha
,kere çıkar can çıkmaz daha
,Korkum yok benim Allah dan
,Düşünmem kimseyi inan vız gelir
,Ordu gelseler bana gelir
,Söyleyin ölümden öte yola denir
,Korkum yok benim Allah dan
,Bahtımda yazılıysa olur yazgım
,Kim derse desin değişmez çizgim
,Yaradan dan başkasına çökmez dizim
,Korkum yok benim Allah dan
,Şık oğluyum asla bükülmez bileğim
,Konuşabilen yüze konuşsun bileyim
,Çekinmem asla ister yemin edeyim
,Korkum yok benim Allah dan
,
Allah Sevgisi,
,Allah zaman birdir
,İnsanlar Allah'ı sevmelidir
,Hiçbir zaman gurur yapma
,Şeytan kötülük yapma
,Allah sevgisi güzeldir.
,Yeryüzünü yaratmadımı Allah
,Niye Allaha inanmıyorsun
,Kendi sonunu hazırlıyorsun
,Cennet cehennem hayatını
,Peygamberleri Dünyayı
,Canlı cansız varlıkları
,Allah yaratmadımı
,Allahın birliğini
,Gücünü kudretini
,Görmedinmi işitmedinmi
,Sağır kör
,Evet işte böyle insanoğlu
,İçkiyi kumarı oynar
,Yapmadım diye yalan atar
,Kandırıp kurtulmaya bakar
,hiçbir zaman olma böyle
,Nankörlüğü israfı dolaba kilitle
,İçkiyi ağzına deydirme
,Kumara hiçbir zaman el sürme
,Şimdi şiirden ders çıkarın
,Hiçbir zaman kötülük yapmayın
,Allaha birliğine inanın
,Allah sevgisini kalbinizde barındırın
,
Allah aşkına,
,Çözemedim seni anlayamadım
,Kendini tarif et Allah aşkına
,düşündüm amma yol bulamadım
,Kendini tarif et Allah aşkına
,Ah çekip durursun dalıp geçmişe
,Sarhoş olmam dersin elinde şişe
,nasıl düşünce nasıl bişe
,Kendini tarif et Allah aşkına
,Bazen densiz olur haddi aşarsın
,Bazen durgun olur bazen coşarsın
,nasıl insansın nasıl yaşarsın
,Kendini tarif et Allah aşkına
,Eline geçer üzdükçe beni
,Zevk alıyorsun kırdıkça beni
,Aklım karışıyor gördükçe seni
,Kendini tarif et Allah aşkına
,
Yağmur,
,Vareden'in adıyla insanlığa inen Nur
,gece yansıyınca kente Sibir dağından
,Toprağı kirlerinden arındırır Yağmur
,Kutlu zaferdir ebabil dudağından
,Rahmet vadilerinden boşanır ab-ı hayat
,En müstesna doğuşa hamiledir kainat.
,"Yıllardır bozbulanık suları yudumladım,"
,"pelikan hüznüyle yürüdüm kumsalları,"
,"Yağmur, seni bekleyen taş olsaydım."
,"Hasretin alev alev içime an düştü,"
,"Değişti hayal köşküm, gözümde viran düştü,"
,"Sonsuzluk çiçeklerle donandı yüreğimde,"
,Yağmalanmış ruhuma yeni devran düştü.
,"İhtiyar cübbesinden kan süzülür Nebi'nin,"
,"Gökyüzü dalgalanır ipekten kanatlarla,"
,"Mehtabını düşlerken mühür sahibinin,"
,"Sarsılır Ebu Kubeys kovulmuş feryatlarla,"
,"Evlerin arasına dikilir yeşil bayrak,"
,"Yeryüzü avaredir, yapayalnız kurak."
,"Zaman, ayaklarımda tükendi adım adım,"
,"Heyûla, ağ ördü rüyalarımı,"
,Çölde seni özleyen kuş olsaydım.
,"Yağmur, gülşenimize sensiz, baldıran düştü,"
,"Düşmanlık içimizde; dostluklar yaban düştü,"
,"Yenilgi, ilmek ilmek düğümlendi tarihe,"
,sayfaya talihsiz binlerce kurban düştü.
,"güzide mektuptur, çağların ötesinden,"
,"Ulaşır intizarın yaldızlı sabahına,"
,"Yayılır en büyük muştu, pazartesinden,"
,"Beyazlık dokunmuştur gecenin siyahına,"
,"Susuzluktan dudağı çatlayan gönüllerin,"
,"Sükutu yar, sevinci dualar derin."
,"Çaresiz takvimden yalnızlığa gün saydım,"
,"cezir yaşadım ki, yaşanmamış mazide,"
,Dokunduğun küçük nakış olsaydım.
,"Sensiz, kaldırımlara nice güzel can düştü,"
,"Yarılan göğsümüzden umutlar bican düştü,"
,"Yağmur, kaybettik bütün hazinesini ceddin,"
,"En son, avucumuzdan inci mercan düştü."
,"Melekler sağnak sağnak gülümser maveradan,"
,"Gümüş ibrik taşıyan zümrüt gagalı kuşlar,"
,"Mutluluk nağmeleri işitirler Hıradan,"
,"devrim korkusuyla halkalanır yokuşlar,"
,"bebeğin secdeye uzanırken elleri,"
,"Paramparça, ateşler şahının hayalleri."
,"Keşke gölge yakınında dursaydım,"
,"mücella çehreni izleseydim ebedi,"
,Sana sırılsıklam bakış olsaydım.
,"Sarardı yeşil yaprak; dal koptu; fidan düştü,"
,"Baykuşa çifte yalı; bülbüle zindan düştü,"
,"Katil sinekler deldi hicabın perdesini,"
,İstiklal boşluğunda arılar nadan düştü.
,"Dolaşan olsaydım Save'nin damarında,"
,"Tablosunu yapardım yıkılan kulenin,"
,"Ebedi aşka giden esrarlı yollarında,"
,"Senden kıvılcımın, süreyya şulenin,"
,"Tarasaydım bengisu fışkıran kakülünü,"
,On asırlık ocağın savururdum külünü.
,"Bazen kendine aşık deli fırtınaydım,"
,"Fırtınalar önünde bazen kuru yaprak,"
,Uğrunda koparılan baş olsaydım.
,"Sensizlik depremiyle hancı düştü; han düştü,"
,"Mazluma sürgün evi; zalime cihan düştü,"
,"Sana meftun hayran, sana ram olanlara,"
,bela tünelinde ağır imtihan düştü.
,"Badiye yaylasında koklasaydım izini,"
,"Kefenimi biçseydi Ebva'da esen rüzgar,"
,"Seninle yıkasaydım acılar dehlizini,"
,"kaderi suçlamak kalırdı, intihar."
,"Üstüne pırıl pırıl damladığın kaya,"
,hurma çekirdeği tercihimdir dünyaya.
,"Suskunluğa dönüştü sokaklarda feryadım,"
,"Tereddüt oymak oymak kemirdi gururumu,"
,Bahira'dan süzülen yaş olsaydım.
,"Haritanın en beyaz noktasına kan düştü,"
,"Kırıldı adaletin kılıcı; kalkan düştü,"
,"Mahkumlar yargılıyor; hakimler mahkum şimdi,"
,Hakların temeline sanki volkan düştü.
,"Firakınla kavrulur çölde kum taneleri,"
,"Ahuların içinde sevdan akkor gibidir,"
,"Erdemin, bereketin doldurur haneleri,"
,"Sensiz hayat toprağın sırtında ur gibidir,"
,"Şemsiyesi altında yürürsün bulutların,"
,"Sensiz, yükü zehirdir en güzel imbatların."
,"Devlerin esrarını aynalara sorsaydım,"
,"Çözülürdü zihnimde buzlanmış düşünceler,"
,Okşadığın parça kumaş olsaydım.
,"Sensiz, tutunduğumuz dallardan yılan düştü,"
,"İlkin karardı yollar, sonra heyelan düştü,"
,"Güvenilen dağlara kar yağdı birer birer,"
,Sensizlik diyarından püsküllü yalan düştü.
,"Yağmur, duysam içimin göklerinden sesini,"
,"Yağarsın; taşlar yemyeşil filizlenir,"
,"Yıldırımlar parçalar çirkefin gövdesini,"
,"Sel gider zulmetin çöplüğü temizlenir,"
,"Yağmur, gün kurtulup çağın kundaklarından,"
,"Alsam, ölümsüzlüğü billur dudaklarından."
,"Madeni arzuların ardında seyre daldım,"
,"Küflü manzaranın çürüyen güllerini,"
,Senin görülen düş olsaydım.
,"Şehirler kabus dolu; köylere duman düştü,"
,"Tersine döndü şey sanki; asuman düştü,"
,"Kırık kayık kaldı elimizde, hayali,"
,Hazindir ki; dertleri aşmaya umman düştü.
,"Ay gibisin, güneşler parlıyor gözlerinde"
,Senin tutkunla mecnun geziyor güneş ay
,damla yıldızı süslüyor göklerinde
,Sümeyra'yı arıyor damlada saray
,"Tohumlar iklimler senindir, mevsim senin"
,Mekanın fırçasında solmayan resim senin.
,"Yağmur, gün elini ellerimde bulsaydım,"
,Güzellik şahikası gülümserdi yüzüme
,Senin visalinle gülmüş te olsaydım.
,"Tavanı çöktü aşkın; duvarlar üryan düştü,"
,"Toplumun gündemine koyu isyan düştü,"
,"İniltiler geliyor doğudan batıdan,"
,Sensizlikten bozulan dengeye ziyan düştü.
,"Islaklığı sanadır ahımın, efganımın,"
,"İçimde hicranınla tutuşuyor nağmeler,"
,"Sendendir eskimeyen cevheri efkarımın,"
,Nazarın ok misali karanlıkları deler.
,"değirmen seninle dönüyor; ahenk senin,"
,Renkleri birbirinden ayıran mihenk senin.
,"hüzün ülkesine gömülüp kaldı adım,"
,"Kapanıyor yüzüme aralanan kapılar,"
,Sana hicret eden Kureyş olsaydım.
,"Yağmur, ayrılığıma seninle derman düştü,"
,"Beynimin merkezine ölümsüz ferman düştü,"
,"Silindi hayalimden bütün efsunu ömrün,"
,dönüm noktasında aklıma Rahman düştü.
,"Nefesinle yeniden çizilecek desenler,"
,"Çehreler yepyeni değişim geçirecek,"
,"Aydınlığa nurunla kavuşacak mahzenler,"
,"Anneler çocuklara hep seni içirecek,"
,"Yağmur, seninle biter susuzluğu evrenin,"
,Sana mü'mindir sema; sana muhtaçtır zemin.
,"Damar damar seninle, hep seninle dolsaydım,"
,"Batılı yıkmak kuşandığın kılıcın,"
,Kabzasında dirhem gümüş olsaydım.
,"Kardeşler arasına heyhat, su-i zan düştü,"
,"Zedelendi sağduyu; körleşen iz'an düştü,"
,"Şarkısıyla yaşadık yıllar yılı baharın,"
,İnsanlık bahçemize sensizlik hazan düştü.
,"Yağmur, seni bekleyen taş olsaydım,"
,"Çölde seni özleyen kuş olsaydım,"
,"Dokunduğun küçük nakış olsaydım,"
,"Sana sırılsıklam bakış olsaydım,"
,"Uğrunda koparılan baş olsaydım,"
,"Bahira'dan süzülen yaş olsaydım,"
,"Okşadığın parça kumaş olsaydım,"
,"Senin görülen düş olsaydım,"
,"Yeryüzünde seni görmüş olsaydım,"
,"Sana hicret eden Kureyş olsaydım,"
,"Damar damar seninle, hep seninle dolsaydım,"
,"Batılı yıkmak kuşandığın kılıcın,"
,Kabzasında dirhem gümüş olsaydım...
,
